Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_18;45;05_PEO_Std_green_01.vdt
Sample ID	PEO_Std_green
Method File Name	calibration_june_2020_2-0001.vcm
Date Acquired	Jun 23, 2020 - 18:45:05
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
39,10900	18,662	25,727	86,734	-81,118	44,14380					
39,11134	18,693	25,712	86,779	-81,164	44,14502					
39,11367	18,693	25,712	86,856	-81,240	44,14319					
39,11600	18,708	25,681	86,734	-81,256	44,14258					
39,11834	18,708	25,697	86,718	-81,271	44,14197					
39,12067	18,723	25,651	86,749	-81,301	44,14258					
39,12300	18,708	25,636	86,703	-81,301	44,14319					
39,12534	18,723	25,636	86,657	-81,301	44,14380					
39,12767	18,738	25,651	86,596	-81,347	44,14441					
39,13000	18,708	25,651	86,596	-81,347	44,14319					
39,13234	18,723	25,697	86,550	-81,332	44,14136					
39,13467	18,723	25,697	86,612	-81,271	44,13953					
39,13700	18,677	25,712	86,596	-81,240	44,14075					
39,13934	18,662	25,712	86,642	-81,164	44,14258					
39,14167	18,662	25,620	86,688	-81,118	44,14502					
39,14400	18,647	25,636	86,688	-81,088	44,14685					
39,14634	18,647	25,636	86,703	-81,103	44,14930					
39,14867	18,677	25,575	86,734	-81,088	44,14991					
39,15100	18,662	25,575	86,718	-81,103	44,14746					
39,15334	18,677	25,636	86,657	-81,118	44,14685					
39,15567	18,677	25,590	86,673	-81,133	44,14685					
39,15800	18,677	25,575	86,627	-81,103	44,14808					
39,16034	18,677	25,636	86,581	-81,103	44,14930					
39,16267	18,693	25,620	86,550	-81,103	44,15296					
39,16500	18,693	25,590	86,596	-81,133	44,15479					
39,16734	18,677	25,559	86,550	-81,133	44,15479					
39,16967	18,647	25,620	86,535	-81,164	44,15418					
39,17200	18,662	25,605	86,520	-81,149	44,15357					
39,17434	18,647	25,605	86,520	-81,179	44,15174					
39,17667	18,632	25,666	86,428	-81,164	44,15052					
39,17900	18,647	25,712	86,474	-81,179	44,15113					
39,18134	18,662	25,712	86,520	-81,164	44,15174					
39,18367	18,616	25,727	86,550	-81,210	44,15174					
39,18600	18,632	25,727	86,612	-81,194	44,15174					
39,18834	18,647	25,712	86,673	-81,210	44,15174					
39,19067	18,662	25,742	86,657	-81,194	44,15113					
39,19300	18,677	25,742	86,627	-81,225	44,14930					
39,19534	18,723	25,681	86,550	-81,225	44,14808					
39,19767	18,708	25,666	86,520	-81,210	44,14685					
39,20000	18,693	25,666	86,535	-81,194	44,14746					
39,20234	18,693	25,651	86,612	-81,225	44,14869					
39,20467	18,723	25,620	86,627	-81,225	44,14930					
39,20700	18,723	25,666	86,734	-81,225	44,14930					
39,20934	18,708	25,697	86,718	-81,256	44,14991					
39,21167	18,738	25,651	86,703	-81,286	44,14808					
39,21400	18,723	25,651	86,627	-81,240	44,14563					
39,21634	18,677	25,666	86,627	-81,225	44,14502					
39,21867	18,647	25,666	86,596	-81,256	44,14502					
39,22100	18,693	25,620	86,688	-81,210	44,14380					
39,22334	18,693	25,636	86,734	-81,179	44,14258					
39,22567	18,693	25,666	86,779	-81,179	44,14258					
39,22800	18,693	25,681	86,764	-81,210	44,14075					
39,23034	18,723	25,666	86,779	-81,179	44,13892					
39,23267	18,708	25,712	86,749	-81,194	44,13709					
39,23500	18,723	25,712	86,764	-81,179	44,13709					
39,23734	18,708	25,681	86,779	-81,179	44,13709					
39,23967	18,769	25,681	86,825	-81,149	44,13892					
39,24200	18,754	25,681	86,764	-81,103	44,14136					
39,24434	18,754	25,697	86,779	-81,149	44,14380					
39,24667	18,738	25,697	86,734	-81,179	44,14502					
39,24900	18,738	25,697	86,703	-81,194	44,14319					
39,25134	18,708	25,636	86,688	-81,225	44,14014					
39,25367	18,723	25,605	86,795	-81,225	44,13831					
39,25600	18,723	25,590	86,795	-81,210	44,13770					
39,25834	18,723	25,620	86,825	-81,225	44,13770					
39,26067	18,754	25,590	86,810	-81,210	44,14014					
39,26300	18,723	25,605	86,795	-81,210	44,14319					
39,26534	18,708	25,636	86,749	-81,240	44,14380					
39,26767	18,693	25,605	86,688	-81,256	44,14197					
39,27000	18,677	25,590	86,627	-81,225	44,13953					
39,27234	18,647	25,620	86,642	-81,240	44,13648					
39,27467	18,662	25,590	86,627	-81,194	44,13221					
39,27700	18,647	25,575	86,627	-81,194	44,12915					
39,27934	18,693	25,605	86,657	-81,149	44,12793					
39,28167	18,693	25,575	86,657	-81,118	44,12549					
39,28400	18,723	25,575	86,673	-81,103	44,12366					
39,28634	18,723	25,636	86,734	-81,133	44,12183					
39,28867	18,754	25,666	86,734	-81,164	44,11877					
39,29100	18,723	25,605	86,749	-81,179	44,11572					
39,29334	18,708	25,651	86,810	-81,225	44,11389					
39,29567	18,708	25,681	86,810	-81,271	44,11328					
39,29800	18,738	25,697	86,795	-81,286	44,11450					
39,30034	18,738	25,697	86,749	-81,256	44,11755					
39,30267	18,738	25,712	86,718	-81,271	44,11938					
39,30500	18,754	25,697	86,734	-81,256	44,12244					
39,30734	18,754	25,681	86,673	-81,225	44,12183					
39,30967	18,738	25,666	86,627	-81,225	44,12183					
39,31200	18,708	25,666	86,688	-81,210	44,12183					
39,31434	18,693	25,666	86,703	-81,194	44,12366					
39,31667	18,708	25,681	86,673	-81,194	44,12549					
39,31900	18,723	25,666	86,703	-81,194	44,13037					
39,32134	18,708	25,681	86,673	-81,164	44,13465					
39,32367	18,738	25,697	86,596	-81,225	44,13770					
39,32600	18,754	25,727	86,550	-81,194	44,13770					
39,32834	18,738	25,712	86,535	-81,225	44,13831					
39,33067	18,708	25,712	86,505	-81,194	44,13831					
39,33300	18,693	25,697	86,550	-81,194	44,13831					
39,33534	18,693	25,681	86,566	-81,133	44,13708					
39,33767	18,693	25,697	86,642	-81,225	44,14075					
39,34000	18,693	25,727	86,642	-81,210	44,14197					
39,34234	18,693	25,681	86,673	-81,271	44,14136					
39,34467	18,723	25,666	86,657	-81,256	44,14258					
39,34700	18,708	25,636	86,703	-81,301	44,14441					
39,34934	18,708	25,605	86,627	-81,256	44,14258					
39,35167	18,723	25,559	86,627	-81,256	44,14136					
39,35400	18,693	25,559	86,627	-81,225	44,14441					
39,35634	18,677	25,575	86,688	-81,240	44,14502					
39,35867	18,677	25,590	86,688	-81,240	44,14685					
39,36100	18,677	25,590	86,703	-81,240	44,14869					
39,36334	18,662	25,559	86,673	-81,240	44,15052					
39,36567	18,677	25,544	86,642	-81,240	44,14869					
39,36800	18,708	25,559	86,596	-81,240	44,14624					
39,37034	18,708	25,559	86,642	-81,210	44,14319					
39,37267	18,693	25,605	86,673	-81,194	44,14197					
39,37500	18,693	25,681	86,703	-81,194	44,14197					
39,37734	18,723	25,758	86,749	-81,194	44,14380					
39,37967	18,693	25,758	86,749	-81,210	44,14685					
39,38200	18,708	25,727	86,749	-81,225	44,14869					
39,38434	18,708	25,712	86,764	-81,240	44,14869					
39,38667	18,723	25,651	86,764	-81,256	44,14746					
39,38900	18,677	25,620	86,764	-81,256	44,14563					
39,39134	18,708	25,590	86,749	-81,271	44,14380					
39,39367	18,677	25,620	86,703	-81,271	44,14258					
39,39600	18,693	25,605	86,657	-81,271	44,14380					
39,39834	18,677	25,651	86,612	-81,225	44,14563					
39,40067	18,723	25,666	86,581	-81,225	44,14624					
39,40300	18,693	25,697	86,581	-81,179	44,14563					
39,40534	18,723	25,727	86,612	-81,164	44,14502					
39,40767	18,723	25,758	86,642	-81,133	44,14197					
39,41000	18,723	25,742	86,688	-81,149	44,14014					
39,41234	18,708	25,727	86,703	-81,164	44,14014					
39,41467	18,723	25,727	86,703	-81,194	44,14014					
39,41700	18,723	25,681	86,673	-81,225	44,14197					
39,41934	18,723	25,681	86,657	-81,271	44,14502					
39,42167	18,723	25,681	86,657	-81,301	44,14563					
39,42400	18,723	25,697	86,673	-81,332	44,14502					
39,42634	18,738	25,666	86,764	-81,347	44,14563					
39,42867	18,738	25,651	86,764	-81,317	44,14563					
39,43100	18,723	25,651	86,795	-81,301	44,14563					
39,43334	18,738	25,666	86,840	-81,286	44,14746					
39,43567	18,754	25,636	86,901	-81,286	44,14930					
39,43800	18,738	25,651	86,825	-81,301	44,15113					
39,44034	18,708	25,681	86,840	-81,317	44,15052					
39,44267	18,708	25,697	86,810	-81,286	44,14930					
39,44500	18,693	25,681	86,825	-81,256	44,14746					
39,44734	18,708	25,651	86,795	-81,210	44,14563					
39,44967	18,708	25,666	86,795	-81,194	44,14258					
39,45200	18,754	25,666	86,779	-81,194	44,14136					
39,45434	18,754	25,636	86,764	-81,210	44,14136					
39,45667	18,754	25,636	86,703	-81,225	44,14075					
39,45900	18,723	25,697	86,657	-81,164	44,14136					
39,46134	18,708	25,681	86,642	-81,118	44,14258					
39,46367	18,677	25,681	86,657	-81,149	44,14258					
39,46600	18,693	25,681	86,657	-81,133	44,14197					
39,46834	18,693	25,697	86,657	-81,149	44,14136					
39,47067	18,708	25,697	86,657	-81,271	44,14136					
39,47300	18,708	25,697	86,657	-81,301	44,14136					
39,47534	18,708	25,666	86,642	-81,286	44,14258					
39,47767	18,723	25,697	86,673	-81,271	44,14380					
39,48000	18,723	25,727	86,657	-81,286	44,14624					
39,48234	18,723	25,727	86,627	-81,256	44,14746					
39,48467	18,723	25,712	86,612	-81,225	44,14685					
39,48700	18,738	25,758	86,627	-81,210	44,14624					
39,48934	18,708	25,712	86,627	-81,240	44,14563					
39,49167	18,708	25,681	86,718	-81,194	44,14502					
39,49400	18,693	25,651	86,749	-81,179	44,14502					
39,49634	18,693	25,620	86,795	-81,179	44,14685					
39,49867	18,693	25,605	86,825	-81,179	44,14808					
39,50100	18,708	25,620	86,825	-81,179	44,14991					
39,50334	18,693	25,590	86,779	-81,210	44,14930					
39,50567	18,723	25,590	86,840	-81,179	44,14808					
39,50800	18,769	25,575	86,840	-81,210	44,14624					
39,51034	18,784	25,575	86,810	-81,210	44,14563					
39,51267	18,799	25,575	86,779	-81,179	44,14624					
39,51500	18,830	25,636	86,779	-81,133	44,14869					
39,51734	18,784	25,681	86,673	-81,164	44,15113					
39,51967	18,738	25,758	86,688	-81,149	44,15357					
39,52200	18,693	25,773	86,642	-81,118	44,15418					
39,52434	18,693	25,788	86,673	-81,149	44,15296					
39,52667	18,662	25,773	86,642	-81,179	44,14869					
39,52900	18,662	25,758	86,703	-81,164	44,14441					
39,53134	18,662	25,742	86,657	-81,164	44,14136					
39,53367	18,677	25,727	86,703	-81,210	44,13892					
39,53600	18,677	25,712	86,688	-81,210	44,13709					
39,53834	18,708	25,666	86,688	-81,256	44,13526					
39,54067	18,708	25,681	86,642	-81,271	44,13403					
39,54300	18,708	25,681	86,673	-81,286	44,13099					
39,54534	18,723	25,697	86,688	-81,256	44,12671					
39,54767	18,693	25,681	86,688	-81,256	44,12183					
39,55000	18,677	25,651	86,703	-81,179	44,12000					
39,55234	18,708	25,636	86,749	-81,149	44,11756					
39,55467	18,708	25,605	86,703	-81,118	44,11756					
39,55700	18,693	25,544	86,718	-81,179	44,12000					
39,55934	18,708	25,575	86,749	-81,194	44,12366					
39,56167	18,708	25,636	86,764	-81,240	44,12549					
39,56400	18,693	25,636	86,734	-81,286	44,12671					
39,56634	18,693	25,651	86,795	-81,301	44,12671					
39,56867	18,693	25,712	86,749	-81,256	44,12366					
39,57100	18,708	25,697	86,688	-81,225	44,12000					
39,57334	18,693	25,651	86,627	-81,225	44,11756					
39,57567	18,693	25,651	86,688	-81,210	44,11634					
39,57800	18,662	25,605	86,657	-81,210	44,11390					
39,58034	18,677	25,636	86,657	-81,194	44,11329					
39,58267	18,693	25,636	86,673	-81,179	44,11145					
39,58500	18,708	25,697	86,734	-81,210	44,10962					
39,58734	18,738	25,681	86,703	-81,194	44,10718					
39,58967	18,769	25,742	86,703	-81,164	44,10718					
39,59200	18,769	25,697	86,703	-81,149	44,10840					
39,59434	18,723	25,712	86,734	-81,179	44,10962					
39,59667	18,723	25,697	86,688	-81,103	44,11023					
39,59900	18,677	25,712	86,703	-81,133	44,11206					
39,60134	18,693	25,666	86,688	-81,149	44,11206					
39,60367	18,693	25,697	86,718	-81,194	44,11084					
39,60600	18,708	25,636	86,734	-81,179	44,11145					
39,60834	18,723	25,636	86,795	-81,194	44,11329					
39,61067	18,738	25,620	86,779	-81,210	44,11451					
39,61300	18,723	25,666	86,810	-81,210	44,11695					
39,61534	18,723	25,605	86,764	-81,149	44,12122					
39,61767	18,708	25,651	86,779	-81,149	44,12366					
39,62000	18,708	25,620	86,764	-81,179	44,12549					
39,62234	18,723	25,636	86,779	-81,103	44,12610					
39,62467	18,754	25,590	86,810	-81,103	44,12610					
39,62700	18,738	25,636	86,871	-81,179	44,12671					
39,62934	18,723	25,620	86,856	-81,179	44,12915					
39,63167	18,708	25,666	86,810	-81,149	44,13160					
39,63400	18,677	25,620	86,810	-81,133	44,13526					
39,63634	18,632	25,636	86,749	-81,149	44,13892					
39,63867	18,632	25,636	86,734	-81,072	44,14075					
39,64100	18,662	25,651	86,734	-81,103	44,14136					
39,64334	18,647	25,620	86,749	-81,133	44,14075					
39,64567	18,647	25,697	86,779	-81,210	44,14075					
39,64800	18,662	25,727	86,810	-81,179	44,14014					
39,65034	18,632	25,727	86,840	-81,179	44,14075					
39,65267	18,632	25,742	86,795	-81,164	44,14258					
39,65500	18,662	25,742	86,825	-81,164	44,14563					
39,65734	18,693	25,712	86,764	-81,149	44,14808					
39,65967	18,677	25,727	86,795	-81,194	44,14930					
39,66200	18,708	25,742	86,749	-81,271	44,15052					
39,66434	18,693	25,742	86,779	-81,271	44,14991					
39,66667	18,662	25,773	86,734	-81,256	44,14930					
39,66900	18,662	25,788	86,749	-81,240	44,14869					
39,67134	18,693	25,758	86,718	-81,256	44,15052					
39,67367	18,693	25,742	86,703	-81,240	44,15113					
39,67600	18,708	25,727	86,718	-81,240	44,15235					
39,67834	18,723	25,636	86,795	-81,256	44,15235					
39,68067	18,708	25,651	86,810	-81,271	44,15235					
39,68300	18,693	25,651	86,840	-81,256	44,15113					
39,68534	18,708	25,666	86,840	-81,210	44,14930					
39,68767	18,723	25,651	86,779	-81,256	44,14746					
39,69000	18,723	25,727	86,764	-81,240	44,14624					
39,69234	18,723	25,697	86,795	-81,240	44,14685					
39,69467	18,723	25,712	86,734	-81,210	44,14624					
39,69700	18,738	25,605	86,749	-81,210	44,14685					
39,69934	18,693	25,636	86,764	-81,194	44,14624					
39,70167	18,677	25,651	86,749	-81,225	44,14502					
39,70400	18,662	25,666	86,703	-81,225	44,14075					
39,70634	18,693	25,666	86,734	-81,225	44,13770					
39,70867	18,693	25,788	86,764	-81,240	44,13404					
39,71100	18,708	25,788	86,840	-81,225	44,13159					
39,71334	18,754	25,742	86,840	-81,210	44,13098					
39,71567	18,769	25,773	86,901	-81,225	44,13098					
39,71800	18,754	25,803	86,932	-81,256	44,13037					
39,72034	18,708	25,742	86,901	-81,286	44,12854					
39,72267	18,738	25,727	86,856	-81,271	44,12549					
39,72500	18,708	25,758	86,810	-81,301	44,12305					
39,72734	18,677	25,712	86,764	-81,317	44,12061					
39,72967	18,677	25,666	86,718	-81,301	44,12122					
39,73200	18,693	25,727	86,718	-81,271	44,12244					
39,73434	18,677	25,681	86,703	-81,240	44,12610					
39,73667	18,693	25,681	86,688	-81,164	44,12793					
39,73900	18,738	25,666	86,657	-81,103	44,12915					
39,74134	18,723	25,681	86,642	-81,103	44,12732					
39,74367	18,723	25,666	86,612	-81,103	44,12549					
39,74600	18,738	25,712	86,627	-81,133	44,12427					
39,74834	18,738	25,712	86,703	-81,149	44,12427					
39,75067	18,723	25,697	86,734	-81,149	44,12488					
39,75300	18,738	25,681	86,764	-81,179	44,12793					
39,75534	18,738	25,666	86,810	-81,133	44,13099					
39,75767	18,708	25,666	86,779	-81,118	44,13221					
39,76000	18,693	25,681	86,779	-81,133	44,13343					
39,76234	18,677	25,666	86,749	-81,133	44,13465					
39,76467	18,662	25,697	86,764	-81,118	44,13526					
39,76700	18,677	25,697	86,764	-81,194	44,13587					
39,76934	18,693	25,697	86,871	-81,210	44,13770					
39,77167	18,693	25,666	86,856	-81,256	44,13953					
39,77400	18,723	25,681	86,840	-81,317	44,14136					
39,77634	18,738	25,651	86,795	-81,256	44,14136					
39,77867	18,754	25,605	86,734	-81,210	44,14197					
39,78100	18,784	25,620	86,627	-81,194	44,14197					
39,78334	18,769	25,651	86,581	-81,133	44,14014					
39,78567	18,754	25,697	86,612	-81,072	44,13892					
39,78800	18,754	25,697	86,581	-81,088	44,13892					
39,79034	18,708	25,712	86,642	-81,103	44,14014					
39,79267	18,677	25,681	86,673	-81,118	44,14014					
39,79500	18,693	25,666	86,703	-81,118	44,14258					
39,79734	18,708	25,636	86,688	-81,149	44,14380					
39,79967	18,693	25,666	86,749	-81,179	44,14380					
39,80200	18,693	25,697	86,703	-81,149	44,14319					
39,80434	18,708	25,727	86,718	-81,133	44,14136					
39,80667	18,708	25,742	86,688	-81,133	44,13831					
39,80900	18,723	25,697	86,734	-81,118	44,13587					
39,81134	18,723	25,651	86,734	-81,118	44,13526					
39,81367	18,738	25,636	86,703	-81,118	44,13282					
39,81600	18,708	25,559	86,673	-81,133	44,13160					
39,81834	18,723	25,529	86,703	-81,149	44,12915					
39,82067	18,693	25,575	86,657	-81,133	44,12671					
39,82300	18,708	25,544	86,657	-81,179	44,12183					
39,82534	18,693	25,529	86,688	-81,225	44,11877					
39,82767	18,708	25,590	86,703	-81,210	44,11572					
39,83000	18,723	25,575	86,703	-81,210	44,11511					
39,83234	18,738	25,529	86,718	-81,225	44,11451					
39,83467	18,708	25,529	86,734	-81,179	44,11512					
39,83700	18,738	25,575	86,764	-81,179	44,11634					
39,83934	18,769	25,559	86,703	-81,179	44,11573					
39,84167	18,738	25,590	86,703	-81,194	44,11451					
39,84400	18,723	25,651	86,642	-81,179	44,11328					
39,84634	18,769	25,666	86,642	-81,194	44,11328					
39,84867	18,754	25,605	86,627	-81,179	44,11206					
39,85100	18,708	25,575	86,688	-81,179	44,11512					
39,85334	18,708	25,575	86,703	-81,133	44,11817					
39,85567	18,708	25,590	86,795	-81,133	44,12061					
39,85800	18,708	25,651	86,749	-81,103	44,12305					
39,86034	18,708	25,712	86,718	-81,072	44,12427					
39,86267	18,693	25,727	86,688	-81,103	44,12549					
39,86500	18,693	25,712	86,657	-81,118	44,12549					
39,86734	18,708	25,697	86,596	-81,118	44,12732					
39,86967	18,677	25,697	86,566	-81,103	44,12976					
39,87200	18,693	25,681	86,627	-81,103	44,13404					
39,87434	18,723	25,697	86,596	-81,088	44,13526					
39,87667	18,738	25,681	86,520	-81,088	44,13709					
39,87900	18,708	25,697	86,489	-81,072	44,13709					
39,88134	18,708	25,666	86,535	-81,088	44,13648					
39,88367	18,662	25,666	86,535	-81,103	44,13526					
39,88600	18,647	25,681	86,581	-81,072	44,13587					
39,88834	18,647	25,712	86,673	-81,088	44,13770					
39,89067	18,662	25,697	86,718	-81,149	44,14075					
39,89300	18,662	25,651	86,703	-81,179	44,14319					
39,89534	18,708	25,651	86,688	-81,179	44,14441					
39,89767	18,738	25,590	86,703	-81,256	44,14380					
39,90000	18,708	25,605	86,688	-81,240	44,14258					
39,90234	18,693	25,590	86,718	-81,240	44,14197					
39,90467	18,693	25,575	86,718	-81,225	44,14014					
39,90700	18,677	25,544	86,795	-81,225	44,13953					
39,90934	18,662	25,620	86,810	-81,164	44,14197					
39,91167	18,662	25,605	86,871	-81,210	44,14258					
39,91400	18,662	25,605	86,886	-81,118	44,14136					
39,91634	18,662	25,681	86,947	-81,164	44,14197					
39,91867	18,677	25,681	86,840	-81,149	44,14136					
39,92100	18,677	25,636	86,871	-81,179	44,13831					
39,92334	18,708	25,651	86,825	-81,118	44,13831					
39,92567	18,723	25,666	86,825	-81,179	44,13831					
39,92800	18,723	25,666	86,734	-81,088	44,13892					
39,93034	18,708	25,697	86,825	-81,103	44,13953					
39,93267	18,723	25,712	86,810	-81,088	44,14075					
39,93500	18,723	25,697	86,840	-81,103	44,13953					
39,93734	18,723	25,712	86,871	-81,118	44,13831					
39,93967	18,723	25,727	86,932	-81,164	44,13708					
39,94200	18,738	25,727	86,871	-81,179	44,13708					
39,94434	18,738	25,727	86,856	-81,210	44,13708					
39,94667	18,723	25,727	86,810	-81,240	44,13770					
39,94900	18,723	25,697	86,779	-81,256	44,14014					
39,95134	18,693	25,636	86,810	-81,240	44,14258					
39,95367	18,632	25,636	86,795	-81,271	44,14319					
39,95600	18,632	25,651	86,810	-81,256	44,14380					
39,95834	18,632	25,651	86,795	-81,301	44,14319					
39,96067	18,632	25,651	86,795	-81,301	44,14136					
39,96300	18,693	25,636	86,764	-81,332	44,13831					
39,96534	18,723	25,636	86,840	-81,317	44,13709					
39,96767	18,708	25,636	86,871	-81,332	44,13648					
39,97000	18,693	25,636	86,917	-81,271	44,13648					
39,97234	18,693	25,666	86,901	-81,240	44,13709					
39,97467	18,647	25,742	86,932	-81,256	44,13709					
39,97700	18,662	25,773	86,947	-81,256	44,13465					
39,97934	18,662	25,742	86,886	-81,240	44,13221					
39,98167	18,677	25,758	86,856	-81,271	44,12854					
39,98400	18,693	25,727	86,840	-81,317	44,12427					
39,98634	18,723	25,727	86,825	-81,332	44,11817					
39,98867	18,723	25,651	86,734	-81,347	44,11512					
39,99100	18,723	25,697	86,764	-81,362	44,11084					
39,99334	18,723	25,666	86,764	-81,362	44,10779					
39,99567	18,693	25,681	86,810	-81,317	44,10291					
39,99800	18,662	25,697	86,795	-81,301	44,10229					
40,00034	18,647	25,697	86,871	-81,256	44,10046					
40,00267	18,647	25,681	86,840	-81,210	44,09985					
40,00500	18,662	25,651	86,856	-81,210	44,10107					
40,00734	18,677	25,651	86,840	-81,225	44,10352					
40,00967	18,693	25,620	86,840	-81,210	44,10413					
40,01200	18,708	25,697	86,810	-81,271	44,10535					
40,01434	18,708	25,666	86,856	-81,271	44,10474					
40,01667	18,677	25,742	86,856	-81,225	44,10413					
40,01900	18,662	25,773	86,825	-81,225	44,10413					
40,02134	18,662	25,788	86,886	-81,194	44,10413					
40,02367	18,662	25,758	86,856	-81,133	44,10352					
40,02600	18,647	25,788	86,810	-81,179	44,10596					
40,02834	18,662	25,773	86,810	-81,256	44,10840					
40,03067	18,693	25,742	86,764	-81,286	44,11023					
40,03300	18,708	25,727	86,673	-81,332	44,11267					
40,03534	18,693	25,742	86,657	-81,362	44,11573					
40,03767	18,693	25,697	86,673	-81,332	44,11573					
40,04000	18,693	25,681	86,657	-81,271	44,11512					
40,04234	18,677	25,666	86,718	-81,225	44,11634					
40,04467	18,662	25,666	86,657	-81,240	44,11756					
40,04700	18,693	25,590	86,673	-81,240	44,11939					
40,04934	18,738	25,636	86,612	-81,256	44,12244					
40,05167	18,754	25,590	86,581	-81,240	44,12549					
40,05400	18,769	25,590	86,535	-81,256	44,12610					
40,05634	18,754	25,605	86,627	-81,240	44,12732					
40,05867	18,723	25,636	86,612	-81,286	44,12549					
40,06100	18,677	25,636	86,642	-81,301	44,12244					
40,06334	18,662	25,681	86,688	-81,347	44,11877					
40,06567	18,662	25,712	86,688	-81,362	44,11633					
40,06800	18,662	25,712	86,688	-81,347	44,11206					
40,07034	18,693	25,712	86,734	-81,256	44,11023					
40,07267	18,723	25,712	86,734	-81,286	44,10840					
40,07500	18,708	25,681	86,703	-81,271	44,10596					
40,07734	18,662	25,681	86,657	-81,256	44,10352					
40,07967	18,677	25,666	86,703	-81,271	44,10230					
40,08200	18,662	25,666	86,657	-81,317	44,10107					
40,08434	18,632	25,681	86,673	-81,286	44,10107					
40,08667	18,662	25,727	86,688	-81,286	44,10291					
40,08900	18,708	25,727	86,779	-81,271	44,10474					
40,09134	18,708	25,742	86,703	-81,256	44,10657					
40,09367	18,693	25,758	86,764	-81,271	44,10657					
40,09600	18,708	25,742	86,779	-81,240	44,10779					
40,09834	18,677	25,712	86,810	-81,286	44,10718					
40,10067	18,677	25,712	86,749	-81,317	44,10535					
40,10300	18,662	25,697	86,734	-81,347	44,10352					
40,10534	18,677	25,697	86,673	-81,317	44,10291					
40,10767	18,693	25,712	86,642	-81,362	44,10291					
40,11000	18,708	25,727	86,581	-81,332	44,10352					
40,11234	18,708	25,697	86,627	-81,286	44,10413					
40,11467	18,738	25,697	86,734	-81,286	44,10108					
40,11700	18,738	25,666	86,779	-81,301	44,09925					
40,11934	18,708	25,605	86,795	-81,256	44,09314					
40,12167	18,723	25,559	86,856	-81,256	44,08704					
40,12400	18,708	25,590	86,856	-81,332	44,08154					
40,12634	18,708	25,544	86,825	-81,301	44,07971					
40,12867	18,708	25,590	86,764	-81,286	44,07605					
40,13100	18,723	25,651	86,749	-81,286	44,07605					
40,13334	18,677	25,666	86,734	-81,301	44,07422					
40,13567	18,677	25,636	86,688	-81,256	44,07239					
40,13800	18,647	25,681	86,642	-81,256	44,06934					
40,14034	18,647	25,681	86,657	-81,271	44,06689					
40,14267	18,647	25,681	86,688	-81,301	44,06445					
40,14500	18,677	25,666	86,688	-81,271	44,06262					
40,14734	18,677	25,651	86,718	-81,256	44,06201					
40,14967	18,693	25,666	86,718	-81,240	44,06079					
40,15200	18,708	25,651	86,718	-81,225	44,05957					
40,15434	18,754	25,666	86,718	-81,210	44,05652					
40,15667	18,754	25,666	86,749	-81,210	44,05530					
40,15900	18,754	25,697	86,764	-81,225	44,05347					
40,16134	18,754	25,681	86,779	-81,225	44,05347					
40,16367	18,723	25,681	86,825	-81,256	44,05591					
40,16600	18,662	25,666	86,840	-81,240	44,05957					
40,16834	18,632	25,727	86,825	-81,225	44,06201					
40,17067	18,632	25,697	86,810	-81,256	44,06506					
40,17300	18,632	25,651	86,825	-81,271	44,06873					
40,17534	18,647	25,666	86,810	-81,225	44,07056					
40,17767	18,677	25,636	86,779	-81,256	44,07300					
40,18000	18,723	25,636	86,749	-81,240	44,07666					
40,18234	18,738	25,681	86,810	-81,194	44,08093					
40,18467	18,754	25,697	86,795	-81,194	44,08337					
40,18700	18,754	25,712	86,749	-81,225	44,08826					
40,18934	18,723	25,788	86,810	-81,210	44,09314					
40,19167	18,693	25,788	86,856	-81,240	44,09742					
40,19400	18,647	25,773	86,825	-81,210	44,10047					
40,19634	18,647	25,773	86,825	-81,164	44,10352					
40,19867	18,647	25,758	86,932	-81,149	44,10352					
40,20100	18,662	25,636	86,901	-81,133	44,10352					
40,20334	18,662	25,636	86,917	-81,103	44,10291					
40,20567	18,662	25,651	86,932	-81,088	44,10291					
40,20800	18,662	25,666	86,947	-81,088	44,10352					
40,21034	18,647	25,666	86,871	-81,057	44,10291					
40,21267	18,662	25,742	86,856	-81,057	44,10107					
40,21500	18,723	25,727	86,749	-81,072	44,09985					
40,21734	18,754	25,727	86,764	-81,118	44,09741					
40,21967	18,738	25,742	86,795	-81,164	44,09619					
40,22200	18,738	25,727	86,810	-81,194	44,09680					
40,22434	18,708	25,697	86,810	-81,194	44,09802					
40,22667	18,662	25,681	86,901	-81,210	44,09986					
40,22900	18,662	25,666	86,871	-81,179	44,10230					
40,23134	18,632	25,651	86,795	-81,149	44,10352					
40,23367	18,647	25,681	86,764	-81,133	44,10413					
40,23600	18,647	25,697	86,749	-81,133	44,10474					
40,23834	18,662	25,742	86,703	-81,133	44,10474					
40,24067	18,693	25,727	86,673	-81,194	44,10596					
40,24300	18,738	25,697	86,734	-81,210	44,10718					
